,REF_DATE,VALUE
49108,2015-02,97.7
49109,2015-02,100.0
49227,2015-03,97.8
49228,2015-03,97.4
49229,2015-03,100.0
49347,2015-04,97.8
49348,2015-04,97.4
49349,2015-04,100.0
49467,2015-05,97.8
49468,2015-05,97.4
49469,2015-05,100.0
49587,2015-06,98.2
49588,2015-06,97.8
49589,2015-06,100.0
49707,2015-07,98.3
49708,2015-07,98.0
49709,2015-07,100.0
49827,2015-08,98.3
49828,2015-08,98.0
49829,2015-08,100.0
49947,2015-09,98.3
49948,2015-09,98.0
49949,2015-09,100.0
50067,2015-10,98.3
50068,2015-10,98.0
50069,2015-10,100.0
50187,2015-11,98.4
50188,2015-11,98.2
50189,2015-11,100.0
50307,2015-12,98.4
50308,2015-12,98.2
50309,2015-12,100.0
50427,2016-01,98.3
50428,2016-01,98.0
50429,2016-01,100.0
50547,2016-02,98.3
50548,2016-02,98.0
50549,2016-02,100.0
50667,2016-03,98.3
50668,2016-03,98.0
50669,2016-03,100.0
50787,2016-04,98.3
50788,2016-04,98.0
50789,2016-04,100.0
50907,2016-05,98.3
50908,2016-05,98.0
50909,2016-05,100.0
51027,2016-06,98.3
51028,2016-06,98.0
51029,2016-06,100.0
51147,2016-07,98.3
51148,2016-07,98.0
51149,2016-07,100.0
51267,2016-08,98.4
51268,2016-08,98.1
51269,2016-08,100.0
51387,2016-09,99.7
51388,2016-09,99.6
51389,2016-09,100.0
51507,2016-10,100.0
51508,2016-10,100.0
51509,2016-10,100.0
51627,2016-11,100.0
51628,2016-11,100.0
51629,2016-11,100.0
51747,2016-12,100.0
51748,2016-12,100.0
51749,2016-12,100.0
51867,2017-01,100.2
51868,2017-01,100.2
51869,2017-01,100.0
51987,2017-02,100.1
51988,2017-02,100.0
51989,2017-02,100.0
52107,2017-03,100.1
52108,2017-03,100.0
52109,2017-03,100.0
52227,2017-04,100.1
52228,2017-04,100.0
52229,2017-04,100.0
52347,2017-05,100.1
52348,2017-05,100.0
52349,2017-05,100.0
52467,2017-06,100.1
52468,2017-06,100.0
52469,2017-06,100.0
52587,2017-07,100.5
52588,2017-07,100.5
52589,2017-07,100.0
52707,2017-08,100.5
52708,2017-08,100.5
52709,2017-08,100.0
52827,2017-09,100.5
52828,2017-09,100.5
52829,2017-09,100.0
52947,2017-10,100.5
52948,2017-10,100.5
52949,2017-10,100.0
53067,2017-11,100.8
53068,2017-11,100.9
