,REF_DATE,VALUE
52740,2017-08,103.1
52741,2017-08,104.3
52742,2017-08,100.4
52860,2017-09,103.1
52861,2017-09,104.3
52862,2017-09,100.4
52980,2017-10,103.1
52981,2017-10,104.3
52982,2017-10,100.4
53100,2017-11,103.1
53101,2017-11,104.3
53102,2017-11,100.4
53220,2017-12,103.0
53221,2017-12,104.1
53222,2017-12,100.4
53340,2018-01,103.2
53341,2018-01,104.4
53342,2018-01,100.4
53460,2018-02,103.1
53461,2018-02,104.3
53462,2018-02,100.4
53580,2018-03,103.2
53581,2018-03,104.5
53582,2018-03,100.4
53700,2018-04,103.4
53701,2018-04,104.7
53702,2018-04,100.4
53820,2018-05,103.6
53821,2018-05,105.0
53822,2018-05,100.4
53940,2018-06,103.7
53941,2018-06,105.2
53942,2018-06,100.5
54060,2018-07,103.8
54061,2018-07,105.3
54062,2018-07,100.5
54180,2018-08,103.9
54181,2018-08,105.4
54182,2018-08,100.5
54300,2018-09,103.5
54301,2018-09,104.9
54302,2018-09,100.5
54420,2018-10,103.7
54421,2018-10,105.0
54422,2018-10,101.0
54540,2018-11,103.8
54541,2018-11,105.0
54542,2018-11,101.0
54660,2018-12,103.8
54661,2018-12,105.1
54662,2018-12,101.0
54780,2019-01,103.8
54781,2019-01,105.1
54782,2019-01,101.0
54900,2019-02,103.8
54901,2019-02,105.1
54902,2019-02,101.0
55020,2019-03,103.6
55021,2019-03,104.9
55022,2019-03,101.0
55140,2019-04,103.9
55141,2019-04,105.3
55142,2019-04,101.0
55260,2019-05,103.9
55261,2019-05,105.3
55262,2019-05,101.0
55380,2019-06,104.6
55381,2019-06,106.3
55382,2019-06,101.0
55500,2019-07,104.7
55501,2019-07,106.6
55502,2019-07,101.0
55620,2019-08,104.6
55621,2019-08,106.4
55622,2019-08,101.0
55740,2019-09,104.8
55741,2019-09,106.6
55742,2019-09,101.0
55860,2019-10,104.3
55861,2019-10,106.0
55862,2019-10,101.0
55980,2019-11,104.4
55981,2019-11,106.1
55982,2019-11,101.0
56100,2019-12,104.4
56101,2019-12,106.2
56102,2019-12,101.0
56220,2020-01,104.4
56221,2020-01,106.1
56222,2020-01,101.0
56340,2020-02,104.6
56341,2020-02,106.4
56342,2020-02,100.9
56460,2020-03,105.0
56461,2020-03,107.0
56462,2020-03,100.9
56580,2020-04,105.1
56581,2020-04,107.2
56582,2020-04,100.9
56700,2020-05,105.2
56701,2020-05,107.3
56702,2020-05,100.9
