,REF_DATE,VALUE
55118,2019-04,102.1
55236,2019-05,101.4
55237,2019-05,101.1
55238,2019-05,102.1
55356,2019-06,101.4
55357,2019-06,101.1
55358,2019-06,102.1
55476,2019-07,101.4
55477,2019-07,101.1
55478,2019-07,102.1
55596,2019-08,103.5
55597,2019-08,103.4
55598,2019-08,103.2
55716,2019-09,103.4
55717,2019-09,103.3
55718,2019-09,103.2
55836,2019-10,103.4
55837,2019-10,103.3
55838,2019-10,103.2
55956,2019-11,103.4
55957,2019-11,103.3
55958,2019-11,103.2
56076,2019-12,103.4
56077,2019-12,103.3
56078,2019-12,103.2
56196,2020-01,103.9
56197,2020-01,103.9
56198,2020-01,103.2
56316,2020-02,103.9
56317,2020-02,103.9
56318,2020-02,103.2
56436,2020-03,103.9
56437,2020-03,103.9
56438,2020-03,103.2
56556,2020-04,103.9
56557,2020-04,103.9
56558,2020-04,103.2
56676,2020-05,103.9
56677,2020-05,103.9
56678,2020-05,103.1
56796,2020-06,103.9
56797,2020-06,103.9
56798,2020-06,103.1
56916,2020-07,104.0
56917,2020-07,103.9
56918,2020-07,103.1
57036,2020-08,104.0
57037,2020-08,103.9
57038,2020-08,103.1
57156,2020-09,104.0
57157,2020-09,103.9
57158,2020-09,103.1
57276,2020-10,104.0
57277,2020-10,103.9
57278,2020-10,103.1
57396,2020-11,104.0
57397,2020-11,103.9
57398,2020-11,103.1
57516,2020-12,104.0
57517,2020-12,103.9
57518,2020-12,103.1
57636,2021-01,104.0
57637,2021-01,103.9
57638,2021-01,103.1
57756,2021-02,104.0
57757,2021-02,103.9
57758,2021-02,103.1
57876,2021-03,104.0
57877,2021-03,103.9
57878,2021-03,103.1
57996,2021-04,104.0
57997,2021-04,103.9
57998,2021-04,103.1
58116,2021-05,104.0
58117,2021-05,103.9
58118,2021-05,103.1
58236,2021-06,105.2
58237,2021-06,105.2
58238,2021-06,104.4
58356,2021-07,105.2
58357,2021-07,105.2
58358,2021-07,104.4
58476,2021-08,105.2
58477,2021-08,105.2
58478,2021-08,104.4
58596,2021-09,105.2
58597,2021-09,105.2
58598,2021-09,104.4
58716,2021-10,106.0
58717,2021-10,106.2
58718,2021-10,104.4
58836,2021-11,106.0
58837,2021-11,106.2
58838,2021-11,104.4
58956,2021-12,106.6
58957,2021-12,107.1
58958,2021-12,104.4
59076,2022-01,107.5
59077,2022-01,108.1
59078,2022-01,104.4
59196,2022-02,107.6
59197,2022-02,108.3
59198,2022-02,104.4
59316,2022-03,110.9
