,REF_DATE,VALUE
58930,2021-12,104.7
58931,2021-12,102.4
59049,2022-01,104.7
59050,2022-01,106.7
59051,2022-01,102.4
59169,2022-02,104.7
59170,2022-02,106.7
59171,2022-02,102.4
59289,2022-03,104.7
59290,2022-03,106.7
59291,2022-03,102.4
59409,2022-04,104.7
59410,2022-04,106.7
59411,2022-04,102.4
59529,2022-05,104.7
59530,2022-05,106.7
59531,2022-05,102.4
59649,2022-06,105.2
59650,2022-06,107.4
59651,2022-06,102.4
59769,2022-07,105.2
59770,2022-07,107.4
59771,2022-07,102.4
59889,2022-08,105.2
59890,2022-08,107.4
59891,2022-08,102.4
60009,2022-09,105.6
60010,2022-09,108.1
60011,2022-09,102.4
60129,2022-10,105.6
60130,2022-10,108.1
60131,2022-10,102.4
60249,2022-11,105.6
60250,2022-11,108.1
60251,2022-11,102.4
60369,2022-12,105.6
60370,2022-12,108.1
60371,2022-12,102.4
